TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,TransactionDate,BranchID,Description
3007098,200696,200302,3,1339.6,2024-01-04 15:00:00.000000,14,Transaction 7098
3036466,201146,201388,4,4307.17,2022-03-25 03:00:00.000000,38,Transaction 36466
3005872,200552,200459,1,152.82,2023-11-13 04:00:00.000000,44,Transaction 5872
3041353,201345,200536,2,2201.9,2021-09-28 17:00:00.000000,29,Transaction 41353
3002191,200895,200956,3,4899.76,2021-12-24 19:00:00.000000,40,Transaction 2191
3036356,200684,200310,2,3996.18,2022-04-20 00:00:00.000000,9,Transaction 36356
3021847,200891,201085,3,3257.1,2021-09-04 00:00:00.000000,17,Transaction 21847
3024898,201234,200816,2,2207.8,2022-12-07 15:00:00.000000,17,Transaction 24898
3014632,201473,200154,3,4195.19,2020-01-15 08:00:00.000000,15,Transaction 14632
3023659,201461,200283,1,4193.02,2023-11-29 14:00:00.000000,19,Transaction 23659
3044798,201466,200116,3,2250.77,2023-08-22 05:00:00.000000,5,Transaction 44798
3042200,201507,200280,3,3069.07,2022-01-28 14:00:00.000000,30,Transaction 42200
3039792,200596,200526,4,1575.63,,22,Transaction 39792
3040766,201230,201167,2,4460.3,2023-10-24 13:00:00.000000,43,Transaction 40766
3032005,200587,200482,1,954.32,2020-10-16 12:00:00.000000,36,Transaction 32005
3030427,201201,200803,3,1717.73,2023-02-16 02:00:00.000000,35,Transaction 30427
3041331,200779,200826,2,1728.02,2023-09-15 22:00:00.000000,29,Transaction 41331
3000199,200911,200009,2,220.47,2020-02-01 16:00:00.000000,46,Transaction 199
3023189,200723,200805,1,3114.57,2023-09-14 01:00:00.000000,5,Transaction 23189
3032572,200972,200424,1,3901.51,2023-01-10 21:00:00.000000,13,Transaction 32572
3016877,201099,201591,1,3087.65,2023-08-19 03:00:00.000000,6,Transaction 16877
3045102,201029,201168,2,4306.16,2023-05-18 09:00:00.000000,21,Transaction 45102
3042887,200283,200145,2,2442.28,2021-05-30 17:00:00.000000,40,Transaction 42887
3024528,200171,201529,1,3482.31,2022-03-09 11:00:00.000000,5,Transaction 24528
3039957,201222,201404,1,2066.77,2021-05-16 14:00:00.000000,34,Transaction 39957
3014764,200808,201580,2,1344.49,2022-02-08 16:00:00.000000,47,Transaction 14764
3005001,201511,200658,1,2646.18,2021-07-24 00:00:00.000000,16,Transaction 5001
3047825,201265,200428,1,2301.56,2021-12-07 00:00:00.000000,19,Transaction 47825
3023372,200545,201553,3,448.55,2023-01-18 08:00:00.000000,41,Transaction 23372
3021997,200570,201577,1,3120.36,2022-10-01 05:00:00.000000,47,Transaction 21997
3014804,200823,200814,2,1565.45,2022-08-11 19:00:00.000000,9,Transaction 14804
3048611,200508,201169,1,4332.43,2023-10-27 22:00:00.000000,26,Transaction 48611
3016628,201097,201236,1,3073.58,2023-02-26 03:00:00.000000,1,Transaction 16628
3021124,201120,200331,3,4450.93,2021-09-22 09:00:00.000000,3,Transaction21124
3038172,201195,201340,1,3219.53,2022-05-10 02:00:00.000000,5,Transaction 38172
3014605,201355,201184,3,607.75,2021-08-09 13:00:00.000000,27,Transaction 14605
3035830,200210,200939,1,4119.65,2022-12-01 03:00:00.000000,21,Transaction 35830
3028897,201510,200331,3,2732.84,2024-02-08 12:00:00.000000,3,Transaction 28897
3036341,200495,201347,2,1710.49,2022-02-19 02:00:00.000000,18,Transaction 36341
3047321,200540,201265,2,2662.26,2020-08-26 08:00:00.000000,35,Transaction 47321
3027840,200065,200954,4,3669.32,2022-09-05 15:00:00.000000,43,Transaction 27840
3025782,201171,200230,3,3003.16,2022-08-21 02:00:00.000000,6,Transaction 25782
3007854,200302,201588,2,1944.28,2023-01-24 11:00:00.000000,46,Transaction 7854
3016803,200385,200838,3,2797.24,2022-06-28 17:00:00.000000,14,Transaction 16803
3025338,201487,201394,2,1191.01,2022-06-08 18:00:00.000000,45,Transaction 25338
3019459,200838,200122,2,2440.88,2023-06-23 07:00:00.000000,7,Transaction 19459
3035124,200240,201433,2,4366.23,2023-08-30 00:00:00.000000,14,Transaction 35124
3014665,201096,200381,2,4883.71,2023-08-19 10:00:00.000000,33,Transaction 14665
3044921,200186,201461,3,4287.12,2020-08-24 03:00:00.000000,30,Transaction 44921
3006047,200279,201639,3,1263.35,2020-11-09 15:00:00.000000,42,Transaction 6047
3032514,201605,200054,1,3529.29,2021-10-05 04:00:00.000000,48,TransaMtion 32514
3019434,200187,200128,4,2886.9,2023-08-31 20:00:00.000000,26,Transaction 19434
3045011,201068,200489,1,3758.53,2022-12-12 13:00:00.000000,37,Transaction 45011
3045391,200626,200649,1,3648.62,2023-05-24 10:00:00.000000,44,Transaction 45391
3042859,200018,200259,2,3890.26,2023-09-13 03:00:00.000000,33,Transaction 42859
3014180,200897,200065,3,164.52,2021-08-10 10:00:00.000000,24,Transaction 14180
3006096,200505,201179,2,1526.65,2021-01-02 17:00:00.000000,25,Transaction 6096
3010534,201237,200777,3,2347.36,2021-12-18 15:00:00.000000,32,Transaction 10534
3038547,201561,201330,1,3819.74,2023-05-02 11:00:00.000000,40,Transaction 38547
3048344,201612,200712,2,1477.4,2022-07-18 05:00:00.000000,25,Transaction 48344
3036486,200246,201471,1,4550.91,2020-10-26 05:00:00.000000,27,Transaction 36486
3019167,200073,201021,1,4857.83,2022-03-28 09:00:00.000000,24,Transaction 19167
3028317,201269,200990,1,2398.52,2021-10-28 19:00:00.000000,45,Transaction 28317
3048709,200533,201411,2,1458.03,2025-09-08 15:01:43.084879,23,Transaction 48709
3020895,200052,201461,3,1170.59,2023-07-31 20:00:00.000000,37,Transaction 20895
3028448,200453,201283,2,4023.28,2021-01-16 11:00:00.000000,44,Transaction 28448
3002076,201436,200445,4,2331.5,2022-05-09 01:00:00.000000,24,Transaction 2076
3034865,200100,200671,1,4928.13,2022-09-23 15:00:00.000000,19,Transaction 34865
3018898,201449,201636,1,2004.89,2023-02-13 01:00:00.000000,25,Transaction 18898
3033253,200359,201627,2,362.51,2020-04-11 19:00:00.000000,34,Transaction 33253
3008830,201364,200669,1,1448.44,2022-06-30 08:00:00.000000,14,Transaction 8830
3029322,200209,201323,2,3381.63,2020-02-18 00:00:00.000000,18,Transaction 29322
3010612,200029,200457,3,379.76,,29,Transaction 10612
3048166,200292,200664,4,2755.71,2020-01-28 11:00:00.000000,22,Transaction 48166
3041013,200022,200101,3,3665.5,2025-11-03 15:01:43.084879,13,Transaction 41013
3016017,201621,201342,2,1481.29,2022-04-04 00:00:00.000000,8,Transaction 16017
3006609,201029,200780,1,2469.79,2021-04-08 19:00:00.000000,8,Transaction 6609
3006467,200180,200826,1,388.28,,46,Transaction 6467
3009346,201281,200125,3,3941.23,2021-12-28 03:00:00.000000,23,Transaction 9346
3019286,201584,200853,2,2078.16,2020-06-07 08:00:00.000000,32,Transaction 19286
3047115,200678,200426,2,4349.78,2024-01-17 06:00:00.000000,18,Transaction 47115
3034155,201336,201160,2,4387.82,2021-09-10 12:00:00.000000,24,Transaction 34155
3006662,200633,201117,2,834.93,2022-10-18 18:00:00.000000,4,Transaction 6662
3045919,200557,200322,3,1652.96,2023-12-18 18:00:00.000000,6,Transaction 45919
3009218,200022,201074,2,1804.66,2020-07-25 19:00:00.000000,20,Transaction 9218
3015238,200345,200874,2,1065.63,2021-09-24 02:00:00.000000,5,Transaction 15238
3038456,200301,201488,3,1322.74,2020-10-20 00:00:00.000000,38,Transaction 38456
3022803,201527,200919,1,3888.35,2021-04-29 10:00:00.000000,15,Transaction 22803
3014479,200655,200195,2,4796.77,2022-06-10 18:00:00.000000,22,Transaction 14479
3038354,201364,201501,2,2666.79,,3,Transaction 38354
3010747,201087,200186,2,4807.9,2023-05-13 04:00:00.000000,17,Transaction 10747
3012768,201012,201403,3,377.43,2022-03-10 12:00:00.000000,9,Transaction 12768
3007910,201628,200943,1,3933.89,2021-01-10 12:00:00.000000,32,Transaction 7910
3040471,201394,201598,1,3671.5,2023-05-06 23:00:00.000000,48,Transaction 40471
3031237,200485,200419,3,4815.68,2021-02-17 16:00:00.000000,18,Transaction 31237
3025874,201189,201506,1,3985.15,2020-11-26 11:00:00.000000,40,Transaction 25874
3008904,200945,201350,3,4517.71,2020-09-08 06:00:00.000000,6,Transaction 8904
3021681,200412,200552,4,2137.93,2020-11-04 06:00:00.000000,26,Transaction 21681
3004916,200323,200992,3,2063.43,2021-03-26 12:00:00.000000,42,Transaction 4916
3048729,200803,200818,1,448.93,2023-09-19 11:00:00.000000,18,Transaction 48729
3043816,201408,201420,3,1409.97,2020-05-26 20:00:00.000000,34,Transaction 43816
3036849,201115,200721,3,4513.94,2022-05-08 02:00:00.000000,34,Transaction 36849
3008971,201254,200415,1,1959.02,2021-06-01 08:00:00.000000,38,Transaction 8971
3044052,201484,200987,4,3913.05,2021-06-10 02:00:00.000000,27,Transaction 44052
3009806,200506,200253,3,945.66,2020-02-11 20:00:00.000000,46,Transaction 9806
3016985,201454,201307,2,3549.84,2021-10-12 12:00:00.000000,45,Transaction 16985
3048276,200177,201182,3,4143.17,2020-11-12 19:00:00.000000,22,Transaction 48276
3040245,200172,201261,3,1168.26,2022-01-30 08:00:00.000000,22,Transaction 40245
3005373,200281,201442,1,43.17,2023-07-31 22:00:00.000000,49,Transaction 5373
3004192,201252,200014,2,4832.56,2021-01-03 04:00:00.000000,17,Transaction 4192
3016364,200971,200519,2,295.56,2023-03-21 08:00:00.000000,32,Transaction 16364
3033755,200761,201199,1,4161.79,2021-12-05 04:00:00.000000,32,Transaction 33755
3020314,200201,200906,2,4245.23,2022-05-06 23:00:00.000000,21,Transaction 20314
3034400,201581,201190,2,692.23,2022-03-10 10:00:00.000000,49,Transaction 34400
3016943,200976,200971,3,3524.25,2020-07-01 09:00:00.000000,37,Transaction 16943
3020096,201640,201011,1,838.43,2026-06-12 15:01:43.084879,22,Transaction 20096
3015873,200717,200847,1,1679.49,2023-08-05 18:00:00.000000,29,Transaction 15873
3027160,200999,201396,2,4450.56,2022-09-19 23:00:00.000000,3,Transaction 27160
3037811,200286,200446,2,195.21,2021-05-24 11:00:00.000000,48,Transaction 37811
3038250,201246,200144,3,4890.37,2023-10-20 17:00:00.000000,36,Transaction 38250
3043985,200055,201529,1,2366.37,2023-10-15 16:00:00.000000,8,Transaction 43985
3045419,200023,200505,2,3801.39,2023-02-28 18:00:00.000000,33,Transaction 45419
3012524,201649,200993,1,1839.02,2021-12-30 17:00:00.000000,25,Transaction 12524
3014724,201017,201435,3,2368.43,2022-11-07 21:00:00.000000,47,Transaction 14724
3032598,200371,200506,3,4379.72,2023-01-02 04:00:00.000000,11,Transaction 32598
3045518,200755,201411,3,4138.07,2023-05-13 15:00:00.000000,25,Transaction 45518
3040111,200769,200197,2,3587.87,2020-01-16 08:00:00.000000,37,Transaction 40111
3033423,200251,200393,2,272.6,2021-04-07 08:00:00.000000,14,Transaction 33423
3044284,200617,201174,2,1858.82,2023-03-09 03:00:00.000000,39,Transaction 44284
3002156,200995,201405,3,2692.27,2020-10-05 16:00:00.000000,3,Transaction 2156
3027986,200283,200814,4,3101.91,2023-04-08 01:00:00.000000,22,Transaction 27986
3004293,200472,201036,1,2315.36,2023-09-29 09:00:00.000000,24,Transaction 4293
3011860,201192,201040,3,701.75,2021-09-01 20:00:00.000000,3,Transactin 11860
3016381,200299,200872,1,4419.57,2022-11-07 14:00:00.000000,19,Transaction 16381
3011403,201321,200586,2,2624.16,2020-12-03 07:00:00.000000,50,Transaction 11403
3012340,200699,201063,3,2458.77,2023-01-10 17:00:00.000000,45,Transaction 12340
3000720,200126,200434,4,1227.24,2021-12-25 20:00:00.000000,26,Transaction 720
3041122,201241,200043,4,3205.39,2021-10-07 00:00:00.000000,14,Transaction 41122
3044820,200109,200451,1,1510.53,2020-12-06 17:00:00.000000,46,Transaction 44820
3003908,200926,201589,1,4064.12,2022-06-13 14:00:00.000000,20,Transaction 3908
3016744,200294,200958,1,1986.46,2023-10-02 05:00:00.000000,30,Transaction 16744
3043055,200405,200569,1,1007.78,2020-12-24 16:00:00.000000,17,Transaction 43055
3004841,200018,200789,1,2566.85,2020-05-24 13:00:00.000000,39,Transaction 4841
3035794,201179,201528,1,4243.86,2021-07-17 08:00:00.000000,29,Transaction 35794
3048452,200689,200379,2,2368.93,2023-11-19 14:00:00.000000,16,Transaction 48452
3013513,201636,200008,3,3546.23,2023-09-10 07:00:00.000000,26,Transaction 13513
3038280,200250,201316,1,3236.34,2020-07-19 15:00:00.000000,34,Transaction 38280
3040979,201648,201306,1,819.03,2021-01-24 08:00:00.000000,46,Transaction 40979
3013228,201242,200881,1,2949.72,2024-01-06 20:00:00.000000,15,Transaction 13228
3031483,200170,200208,1,4160.76,2021-01-05 16:00:00.000000,9,Transaction 31483
3042946,200114,200166,3,3477.22,2023-06-26 10:00:00.000000,9,Transaction 42946
3006895,201020,200146,3,320.63,,48,Transaction 6895
3002429,201436,200479,3,1584.44,2023-10-30 06:00:00.000000,23,Transaction 2429
3026581,201591,201199,1,670.96,2025-11-17 15:01:43.084879,7,Transaction 26581
3029767,201197,200784,2,1113.74,2023-12-08 13:00:00.000000,24,Transaction 29767
3017622,201359,201262,1,3348.57,2023-03-25 13:00:00.000000,27,Transaction 17622
3021969,200482,201240,3,4774.69,2023-03-25 12:00:00.000000,38,Transaction 21969
3021507,200318,200468,1,330.02,2023-03-09 03:00:00.000000,49,Transaction 21507
3024630,201575,201476,1,3602.62,2021-03-06 00:00:00.000000,41,Transaction 24630
3024250,201624,201599,2,3270.08,2022-01-02 02:00:00.000000,40,Transaction 24250
3034783,200790,201266,1,1553.9,2021-04-06 19:00:00.000000,10,Transaction 34783
3001226,201269,200473,2,2058.44,2023-02-13 13:00:00.000000,8,Transaction 1226
3017014,200217,201603,3,4199.18,2022-03-12 08:00:00.000000,38,Transaction 17014
3014755,201140,200560,4,4031.55,2022-01-22 08:00:00.000000,8,Transaction 14755
3008834,200536,201567,3,710.73,2021-09-05 04:00:00.000000,46,Transaction 8834
3013126,201519,201459,3,4922.04,2023-05-06 11:00:00.000000,16,Transaction 13126
3025091,200307,200835,1,4390.25,2021-12-21 23:00:00.000000,46,Transaction 25091
3037281,200532,201244,3,750.56,2023-03-01 06:00:00.000000,11,Transaction 37281
3019412,200805,200180,2,2594.67,2022-04-25 14:00:00.000000,2,Transaction 19412
3035901,201614,200410,3,3843.39,2023-07-06 20:00:00.000000,22,Transaction 35901
3018808,200930,200813,2,4992.5,2020-02-04 16:00:00.000000,39,Transaction 18808
3032019,200025,200049,4,3622.98,2021-05-24 08:00:00.000000,48,Transaction 32019
3048803,200873,201614,2,4409.64,,1,Transaction 48803
3040849,200971,200624,2,1413.01,2022-12-21 05:00:00.000000,42,Transaction 40849
3030161,201011,201132,1,2609.38,2023-07-29 22:00:00.000000,31,Transaction 30161
3048710,200952,200698,2,1664.0,2023-04-24 03:00:00.000000,23,Transaction 48710
3039278,200432,201396,3,384.55,2022-04-20 06:00:00.000000,17,Transaction 39278
3021246,200593,200422,3,1464.12,2022-03-10 14:00:00.000000,3,Transaction 21246
3007653,200948,200359,3,1479.62,2021-02-07 10:00:00.000000,24,Transaction 7653
3019030,200320,200087,1,282.31,2024-02-05 05:00:00.000000,26,Transaction 19030
3018991,200107,200493,1,9.1,2020-09-19 00:00:00.000000,1,Transaction 18991
3026373,200140,200618,3,1134.94,2020-04-16 03:00:00.000000,39,Transaction 26373
3035541,201500,200471,3,1442.56,2022-12-08 13:00:00.000000,43,Transaction 35541
3042618,201120,201407,2,4075.52,2022-03-21 06:00:00.000000,31,Transaction 42618
3002729,200235,200630,1,1978.9,2020-05-28 12:00:00.000000,30,Transaction 2729
3022124,201449,200370,3,958.36,2022-03-07 17:00:00.000000,11,Transaction 22124
3041185,201300,200169,2,4661.86,2020-02-27 19:00:00.000000,18,Transaction 41185
3025730,200087,201305,3,3157.11,2023-02-02 16:00:00.000000,37,Transaction 25730
3008468,201108,200007,2,995.33,2021-09-19 09:00:00.000000,36,Transaction 8468
3034760,200879,200200,2,3297.91,2021-07-25 19:00:00.000000,36,Transaction 34760
3001367,200591,201377,1,4548.76,2022-03-09 21:00:00.000000,37,Transaction 1367
3008571,200322,201627,3,980.08,2020-03-05 17:00:00.000000,20,Transaction 8571
3045556,200738,201057,2,4549.39,2023-12-04 10:00:00.000000,16,Transaction 45556
3029620,201487,200873,3,3980.59,2020-08-07 05:00:00.000000,6,Transaction 29620
3033496,201100,200837,3,679.43,2020-10-25 06:00:00.000000,50,Transaction 33496
3003740,201091,200753,3,593.76,2023-05-09 23:00:00.000000,35,Transaction 3740
3000492,200547,201221,2,1496.53,2023-03-24 16:00:00.000000,7,Transaction 492
3002532,201538,200537,1,481.68,2021-02-14 04:00:00.000000,13,Transaction 2532
3006157,201595,201124,2,2960.73,2022-06-19 06:00:00.000000,11,Transaction 6157
3041320,200652,201124,1,4795.86,2022-08-19 12:00:00.000000,22,Transaction 41320
3046262,201283,200054,2,2710.63,2022-12-22 06:00:00.000000,24,Transaction 46262
3000442,201503,201268,3,2488.63,2022-10-06 13:00:00.000000,2,Transaction 442
3032910,200858,200434,1,1522.19,2021-10-28 20:00:00.000000,24,Transaction 32910
3045722,200571,200597,1,1283.48,2023-08-12 23:00:00.000000,47,Transaction 45722
3014210,201094,200019,1,1754.46,2022-03-10 02:00:00.000000,11,Transaction 14210
3039160,200465,200646,1,2466.92,2022-07-15 17:00:00.000000,8,Transaction 39160
3031345,200750,200331,2,1657.97,2022-12-31 14:00:00.000000,35,Transaction 31345
3043034,200667,201595,1,453.93,2021-01-23 07:00:00.000000,36,Transaction 43034
3031261,200117,201475,4,4305.79,2024-01-16 22:00:00.000000,4,Transaction 31261
3034423,200922,201103,1,1840.25,2023-01-04 12:00:00.000000,50,Transaction 34423
3022851,201252,200888,3,3704.25,2024-02-01 03:00:00.000000,30,Transaction 22851
3015756,200031,200200,1,4982.14,2020-04-09 08:00:00.000000,42,Transaction 15756
3037838,201027,200291,1,4285.78,2023-07-18 02:00:00.000000,39,Transaction 37838
3036161,200340,200097,4,721.16,2023-07-03 23:00:00.000000,20,Transaction 36161
3030246,200899,201166,2,2149.0,2022-01-26 02:00:00.000000,27,Transaction 30246
3017466,200101,201221,3,961.36,2022-08-10 07:00:00.000000,41,Transaction 17466
3005655,201510,200610,1,3146.72,2023-08-05 01:00:00.000000,11,Transaction 5655
3021144,201583,200066,2,79.89,2023-05-04 04:00:00.000000,24,Transaction 21144
3028330,201256,201536,2,395.78,2022-01-06 20:00:00.000000,27,Transaction 28330
3027349,200060,200195,3,3827.07,2021-01-23 19:00:00.000000,30,Transaction 27349
3035656,200135,200777,3,1213.84,2020-02-25 00:00:00.000000,21,Transaction 35656
3028304,200397,201634,2,2394.12,2022-04-20 13:00:00.000000,1,Transaction 28304
3024120,200240,201445,2,603.19,2022-06-17 19:00:00.000000,32,Transaction 24120
3036872,200317,200303,3,2865.99,2023-03-29 19:00:00.000000,16,Transaction 36872
3038665,200721,201136,3,2633.89,2024-01-04 09:00:00.000000,13,Transaction 38665
3005131,200778,200426,2,1380.79,2022-11-18 17:00:00.000000,43,Transaction 5131
3044251,200693,200290,3,1934.47,2023-09-28 00:00:00.000000,16,Transaction 44251
3027610,201628,201497,1,2923.42,2020-12-17 02:00:00.000000,26,Transaction 27610
3040263,200257,200038,3,1979.57,2021-04-26 00:00:00.000000,48,Transaction 40263
3028065,200552,200287,3,2809.41,2021-12-06 00:00:00.000000,19,Transaction 28065
3045786,200412,201421,4,1836.62,2023-10-12 22:00:00.000000,27,Transaction 45786
3035460,200084,200147,2,118.84,2021-08-19 22:00:00.000000,11,Transaction 35460
3007957,200561,201502,3,2806.42,2023-09-04 05:00:00.000000,17,Transaction 7957
3010126,200027,200739,1,3158.51,2020-07-20 14:00:00.000000,43,Transaction 10126
3024864,201442,200953,1,3104.86,2022-12-29 15:00:00.000000,49,Transaction 24864
3027739,201555,201522,4,1079.09,2021-12-27 13:00:00.000000,42,Transaction 27739
3015189,200073,201605,2,90.95,2020-09-15 22:00:00.000000,25,Transaction 15189
3036611,200354,201182,3,3938.6,2024-01-30 14:00:00.000000,21,Transaction 36611
3049385,200072,201035,3,2571.32,2020-06-25 14:00:00.000000,21,Transaction 49385
3029656,201339,200022,3,268.45,2021-08-05 16:00:00.000000,35,Transaction 29656
3041636,201447,201355,1,3962.22,2022-07-09 01:00:00.000000,31,Transaction 41636
3011036,201396,200147,3,2302.29,2020-02-05 14:00:00.000000,34,Transaction 11036
3037945,200392,200776,4,2238.85,2023-08-28 04:00:00.000000,9,Transaction 37945
3008268,201428,201594,2,4842.44,2021-07-31 07:00:00.000000,8,Transaction 8268
